,ticker,date,volume,score,Open,High,Low,Close,Adj Close,Volume,company_name,MA10,MA20,MA50,MA100,macd,signal,rsi
298,AAPL,2018-10-26,747,0.1721230254350736,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,51.85939025878906,189033600.0,APPLE,64.7135669708252,64.32519149780273,64.91965660095215,66.74053672790528,-1.7408246045933709,0.15734368825776907,49.95930306546692
301,AAPL,2018-10-29,1071,0.1415797385620915,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.885982513427734,183742000.0,APPLE,62.59903392791748,63.2594669342041,64.58655334472657,65.67316673278809,-1.2292144269796879,-1.197993734616353,49.5535372221879
302,AAPL,2018-10-30,1148,0.1821744773519164,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,51.14011764526367,146640000.0,APPLE,61.45611782073975,63.07489252090454,64.09337356567383,65.23587514877319,-0.5992529522581336,-0.9768117862200154,49.48510494084456
303,AAPL,2018-10-31,822,0.22536338199513384,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,52.4731559753418,153435600.0,APPLE,64.69528446197509,61.35521764755249,62.97347358703613,65.20285013198853,-1.1421412847318493,-1.0098776859223821,49.75990302433269
304,AAPL,2018-11-01,1679,0.12200262060750447,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.27874755859375,233292800.0,APPLE,65.86935062408448,61.22683382034302,62.75957012176514,64.87858678817749,0.26765105377798193,-0.4718782609554748,49.66025534057609
305,AAPL,2018-11-02,1762,0.11645908059023836,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,49.744728088378906,365314800.0,APPLE,66.55044918060302,63.18979177474976,64.76617328643799,64.90327173233032,-0.7801974181885782,0.9135944847552271,49.44286379885325
308,AAPL,2018-11-05,1464,0.14899719945355192,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.33255386352539,264654800.0,APPLE,54.67939987182617,60.80612459182739,62.34872001647949,63.78568674087524,-3.6765585099142655,-1.4866264095140003,49.85169896914032
309,AAPL,2018-11-06,849,0.20193133097762073,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.8552360534668,127531600.0,APPLE,59.901800537109374,63.32674970626831,62.64791015625,64.22631673812866,-0.3921037064893156,-0.9179110224985778,49.02599784575576
310,AAPL,2018-11-07,783,0.23801928480204343,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.3369255065918,133697600.0,APPLE,64.64330005645752,63.889250087738034,63.5647668838501,64.18909837722778,0.35644007750981643,0.4039895585744033,48.88333869723764
311,AAPL,2018-11-08,637,0.2187929356357928,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,50.161293029785156,101450400.0,APPLE,65.92668266296387,64.4829833984375,63.58550682067871,64.3180266571045,1.278361881222935,0.5686894933485425,48.553191149785604
312,AAPL,2018-11-09,739,0.196446549391069,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,49.1941032409668,137463200.0,APPLE,68.12686614990234,69.13620824813843,64.27312671661377,64.59639165878296,2.5377034376318477,1.9857838958512009,46.76338717237662
315,AAPL,2018-11-12,1382,0.068032995658466,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.715999603271484,204542000.0,APPLE,63.42556629180908,64.67612447738648,63.75081329345703,64.1686833190918,-2.417326952111729,0.0005580399521472046,49.00670067908517
316,AAPL,2018-11-13,1264,0.1241495253164557,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.249237060546875,187531600.0,APPLE,56.33361682891846,62.40784139633179,63.75172657012939,63.71846336364746,-1.8448797565791253,-1.1592439075006404,49.217871626832526
317,AAPL,2018-11-14,1538,0.12489960988296488,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,44.94282913208008,243204000.0,APPLE,58.70698413848877,63.34704179763794,63.661726570129396,63.317600078582764,-2.1254092514596437,-1.1799539531028143,48.373715780486734
318,AAPL,2018-11-15,1165,0.18442,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,46.051963806152344,185915200.0,APPLE,58.92433376312256,59.507175254821775,62.8468533706665,62.75061668395996,-3.034742431542007,-1.3347749018511155,48.680839147426695
319,AAPL,2018-11-16,756,0.20216441798941798,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.56201934814453,147713200.0,APPLE,62.56075038909912,62.16424217224121,63.3440034866333,63.49738334655762,0.596389471671543,-0.5333395172279701,48.52781746824946
322,AAPL,2018-11-19,1225,0.0694509387755102,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.7166633605957,167701200.0,APPLE,61.43023414611817,61.68042545318603,63.088046875,63.24290348052978,0.5267375257595077,-0.2962205181871482,48.00478856350542
323,AAPL,2018-11-20,1416,0.11643495762711865,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,42.58019256591797,271300800.0,APPLE,60.54728393554687,61.5576753616333,62.95409683227539,62.801003494262694,-0.9885506269657114,-0.43468653994286083,47.48276843948241
324,AAPL,2018-11-21,955,0.16802,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.53208541870117,124496800.0,APPLE,64.54525032043458,61.95895872116089,62.189876823425294,63.17557685852051,-0.9553598567973793,0.2741583685405654,47.41825703576455
326,AAPL,2018-11-23,742,0.14941482479784365,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.45182418823242,94496000.0,APPLE,54.13914966583252,61.00280847549438,61.615843505859374,61.95968683242798,-2.0304523606919886,-1.2629911123792927,47.55012543712563
329,AAPL,2018-11-26,1183,0.18580786136939983,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,42.012393951416016,179994000.0,APPLE,59.88506603240967,59.58003311157226,60.94843021392822,62.308716773986816,-1.8025375151456728,-0.22584304026815352,48.07067666702556
330,AAPL,2018-11-27,1136,0.17177077464788731,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,41.92097473144531,165549600.0,APPLE,59.12166614532471,59.54578323364258,60.182780265808105,62.521083450317384,-2.799083229656979,-0.7404910781459187,48.045572614338184
331,AAPL,2018-11-28,997,0.23310411233701103,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.5329475402832,184250000.0,APPLE,54.8373664855957,57.173158168792725,61.274443550109865,62.51851509094238,-2.3848376781426666,-0.6804855556264765,48.56756319855916
332,AAPL,2018-11-29,819,0.18627252747252745,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.19852828979492,167080000.0,APPLE,51.494100379943845,58.70965843200683,58.76601345062256,61.77009504318237,-2.0235293270566714,-1.034162326085596,48.866217126975414
333,AAPL,2018-11-30,704,0.18979914772727274,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,42.965145111083984,158126000.0,APPLE,60.70434989929199,59.47379179000855,59.49906349182129,61.461278438568115,0.09405822548413312,0.4731898185705639,47.90361621008592
336,AAPL,2018-12-03,805,0.2056166459627329,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.46644592285156,163210000.0,APPLE,67.26211566925049,63.741208171844484,61.37540992736817,62.40477670669556,3.4126828346459206,2.470287110463649,47.628076074706954
337,AAPL,2018-12-04,1069,0.1423438727782975,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.51042556762695,165377200.0,APPLE,63.87673206329346,63.64066610336304,61.74157638549805,62.41481163024903,-1.6073051558491969,1.6490181758833424,47.4493972796097
339,AAPL,2018-12-06,940,0.13728829787234043,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,42.036460876464844,172393600.0,APPLE,65.92210006713867,66.59210786819457,62.126576538085935,62.39153663635254,-0.36241050504585814,1.559859555987856,45.87755087289268
340,AAPL,2018-12-07,1050,0.1693247619047619,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.537559509277344,169126400.0,APPLE,55.974250602722165,65.89299125671387,61.519106483459474,62.53214164733887,-2.951674690203099,-0.4841073700866617,47.169271369547815
343,AAPL,2018-12-10,1478,0.0965405953991881,41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.80462646484375,248104000.0,APPLE,61.24549942016601,62.02792482376098,62.56184646606445,61.93808498382568,-1.3698752652868151,-1.3064591234568699,48.05364687824436
344,AAPL,2018-12-11,1035,0.12019342995169081,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.57124710083008,189126800.0,APPLE,56.00126628875732,59.99415836334229,61.89687644958496,61.21977666854858,-1.00819794861588,-1.555967325407775,48.02723821001473
345,AAPL,2018-12-12,771,0.1799064850843061,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,40.684329986572266,142510800.0,APPLE,58.13266716003418,58.77928323745728,62.192616577148435,61.47022005081177,-0.7782907911443999,-0.40704457792996984,47.8854469522462
346,AAPL,2018-12-13,1009,0.1953394449950446,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.12942123413086,127594400.0,APPLE,62.54768333435059,62.18934154510498,62.723256492614745,61.840368309020995,0.863135422914354,0.5819751392061709,47.206720240857976
347,AAPL,2018-12-14,953,0.21085655823714586,42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.81338119506836,162814800.0,APPLE,66.57683277130127,65.6204997062683,64.82222301483154,61.79411823272705,1.8908246636767814,1.9549325091619243,45.959247298126165
350,AAPL,2018-12-17,891,0.22848350168350168,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.44286346435547,177151600.0,APPLE,59.699466133117674,61.056725025177,62.57979972839355,61.665781593322755,-2.511266091271956,-0.7244321144662855,46.55775714363632
351,AAPL,2018-12-18,813,0.2321858548585486,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,39.955326080322266,135366000.0,APPLE,59.35221691131592,62.964524841308595,61.9605432510376,62.288826580047605,1.5153052695623614,0.326379126052213,46.10209119421533
352,AAPL,2018-12-19,852,0.2546150234741784,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.70905685424805,196189200.0,APPLE,58.89806690216064,59.321841621398924,60.9957266998291,61.36865154266357,-3.5968747255679077,-0.9965729044932771,47.98843751922684
353,AAPL,2018-12-20,1017,0.12392291052114061,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,37.73224639892578,259092000.0,APPLE,57.72698345184326,58.410525226593016,60.39142322540283,61.2693798828125,-3.931224803335148,-1.5215025866178924,48.05818031602038
354,AAPL,2018-12-21,1015,0.15700049261083746,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.26461410522461,382978400.0,APPLE,50.49058361053467,57.879200267791745,60.02787334442139,60.84982990264893,-4.240094234164573,-2.138784705244987,48.343736045337586
357,AAPL,2018-12-24,584,0.19172859589041094,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.326316833496094,148676800.0,APPLE,49.55323333740235,55.422450351715085,58.90429000854492,60.89963487625122,-3.9250944158899017,-2.653804562377654,47.400212590157004
359,AAPL,2018-12-26,426,0.27124342723004696,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.81405258178711,234330000.0,APPLE,48.2681661605835,52.72457485198974,59.27154331207275,60.0965015411377,-2.389907336600885,-2.34865969662581,48.22469647468424
360,AAPL,2018-12-27,270,0.2385692592592593,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,37.568641662597656,212468400.0,APPLE,60.141432762145996,56.67149963378906,59.248239784240724,60.72042818069458,0.9587526592779199,1.2203570599923705,46.274736886190716
361,AAPL,2018-12-28,529,0.23730775047258978,39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.587894439697266,169165600.0,APPLE,57.34436588287353,52.80626602172852,57.725456352233884,60.34720148086548,-3.1743932192535524,-0.2021602720239537,48.0151319813094
364,AAPL,2018-12-31,517,0.26348471953578334,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,37.951194763183594,140014000.0,APPLE,46.13889980316162,54.26972455978394,55.00892322540283,59.950748138427734,-3.224530875480184,-1.3345845974161588,48.660779257587485
366,AAPL,2019-01-02,1734,0.023566493656286044,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.9944953918457,148158800.0,APPLE,55.54918384552002,56.48200845718384,57.67043327331543,59.91094650268555,-1.0521677830752125,0.5715372065011407,47.722954022182584
367,AAPL,2019-01-03,4943,0.057642868703216665,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.209964752197266,365248800.0,APPLE,57.876716995239256,54.47660837173462,55.91782325744629,58.93918325424195,-0.5495144025580387,0.4586709209899467,45.566371650152256
368,AAPL,2019-01-04,1682,0.13923014268727704,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.67036056518555,234428400.0,APPLE,55.40846691131592,57.24254188537598,55.455719871521,58.38360828399658,-1.1191188744945464,-0.3306684955825502,47.44510901419093
371,AAPL,2019-01-07,1070,0.2182570093457944,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.59096908569336,219111200.0,APPLE,58.408749961853026,55.389008331298825,55.76072322845459,57.9260382270813,-1.9140744851895377,-0.619527812613913,47.7178772011313
372,AAPL,2019-01-08,1046,0.23020831739961758,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.26943588256836,164101200.0,APPLE,56.64618320465088,58.057533264160156,56.8288765335083,58.068899917602536,-0.92479683970884,0.6791661198485303,47.66801917490706
373,AAPL,2019-01-09,1238,0.23908376413570276,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.885353088378906,180396400.0,APPLE,60.13573360443115,59.505241584777835,58.212536582946775,58.59362161636353,0.6173868679056511,1.284946857885045,46.79798194230687
374,AAPL,2019-01-10,797,0.2878173149309912,38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.003238677978516,143122800.0,APPLE,60.32636642456055,58.486274814605714,57.881089973449704,58.50140993118286,-0.538252128609237,0.2825728480551719,47.56465831605523
375,AAPL,2019-01-11,792,0.24233118686868688,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.63995361328125,108092800.0,APPLE,61.874949073791505,59.18269968032837,57.235699882507326,58.644224853515624,-0.48085542842365925,0.32541595443716204,47.22819392223257
378,AAPL,2019-01-14,671,0.18393576751117735,37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.088993072509766,129756800.0,APPLE,57.46099967956543,58.89368305206299,57.89032329559326,57.59849653244019,-2.7035998812903586,-0.707098003461897,47.21741957344561
379,AAPL,2019-01-15,882,0.24029342403628115,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.82762145996094,114843600.0,APPLE,53.818600273132326,57.682449913024904,58.53037998199463,57.87882997512818,0.15101909504659972,-0.148069990433642,47.31882259531748
380,AAPL,2019-01-16,831,0.2833864019253911,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.27752685546875,122278800.0,APPLE,60.92474994659424,60.154825115203856,59.46730663299561,58.30953493118286,1.5325883342331608,1.0306442468068195,46.718456467077395
381,AAPL,2019-01-17,846,0.27983073286052007,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.49888229370117,119284800.0,APPLE,62.52504997253418,60.199450206756595,59.23054660797119,57.92344495773315,-0.46944930701408083,0.7306255360426395,46.77867985846762
382,AAPL,2019-01-18,800,0.310986875,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.72983932495117,135004000.0,APPLE,59.797400665283206,61.42462530136108,60.082236709594724,57.76897829055786,1.171006664618048,0.4328746362030725,46.24534921568541
386,AAPL,2019-01-22,815,0.29239693251533744,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,36.88294982910156,121576000.0,APPLE,61.03176689147949,60.24323348999023,59.9756799697876,57.624289894104,-4.361664350958698,-0.13703535395703448,47.84569221699084
387,AAPL,2019-01-23,734,0.31611907356948227,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,37.0321159362793,92522400.0,APPLE,59.92096633911133,60.669666576385495,60.39470985412598,58.95031320571899,-1.643960641286526,0.9048850964028972,46.42170446266794
388,AAPL,2019-01-24,837,0.25039713261648744,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.73860168457031,101766000.0,APPLE,57.58011589050293,60.30844135284424,59.004866485595706,58.7135365486145,-2.990731478991684,-1.5000397405037633,47.315520255656715
389,AAPL,2019-01-25,752,0.2919630319148936,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,37.95600128173828,134142000.0,APPLE,47.09243259429932,57.073824405670166,60.01687980651855,58.75147819519043,-3.3119499122449483,-1.602506190268031,48.60531042578703
392,AAPL,2019-01-28,956,0.23330156903765692,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.60472869873047,104768400.0,APPLE,62.43821620941162,61.15489130020141,60.44466995239258,58.84018491744995,0.18276096068844794,-0.04572707424101737,47.01233760401595
393,AAPL,2019-01-29,1636,0.16621045232273837,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.214969635009766,166348800.0,APPLE,59.34778385162353,59.91094999313354,60.417196617126464,59.655719985961916,0.5014401730297493,0.9396089400090062,47.25504238603597
394,AAPL,2019-01-30,2087,0.2357626257786296,40.8125,41.537498474121094,40.057498931884766,41.3125,39.75803756713867,244439200.0,APPLE,65.94781703948975,62.496199989318846,61.37748664855957,60.28784330368042,0.17108844200304674,0.9904999065908989,47.5618768239073
395,AAPL,2019-01-31,1015,0.2859225615763547,41.52750015258789,42.25,41.13999938964844,41.61000061035156,40.044349670410156,162958400.0,APPLE,54.87546634674072,59.3545503616333,59.20863994598389,59.720188255310056,-2.2745205907696047,-1.1167635924551895,48.258172418128076
396,AAPL,2019-02-01,746,0.28210120643431635,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.06359100341797,130672400.0,APPLE,61.03360004425049,60.53766651153565,60.41609981536865,60.22776823043823,-1.9495486852181187,0.7847922947514405,47.51874907384355
399,AAPL,2019-02-04,775,0.30732193548387093,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.20160675048828,125982000.0,APPLE,69.33609924316406,62.10578279495239,60.42049976348877,60.706909847259524,0.2993066208660551,1.1088180940168688,46.56942103359203
400,AAPL,2019-02-05,1046,0.28158843212237095,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.90654754638672,144406400.0,APPLE,55.055532455444336,59.21642446517944,60.90701305389404,60.2814031791687,-3.927215796565072,-0.5726078228755704,48.67078501860103
401,AAPL,2019-02-06,815,0.3117646625766871,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.92097473144531,112958400.0,APPLE,55.97871646881104,62.65740785598755,59.998636436462405,60.64016317367554,-0.08950118947816321,-0.21412359025138694,48.14458490574407
402,AAPL,2019-02-07,743,0.31566177658142663,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.12702178955078,126966800.0,APPLE,63.91736698150635,59.68646631240845,61.45710983276367,60.23098815917969,-1.4543626787212673,0.40604973422631624,48.32897189932404
403,AAPL,2019-02-08,647,0.3442360123647604,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.17533874511719,95280000.0,APPLE,63.412666702270506,58.4840163230896,61.403476524353025,60.545758171081545,-1.1543605872301796,0.0964254673240266,47.90741609070725
406,AAPL,2019-02-11,645,0.3035795348837209,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.938541412353516,83973600.0,APPLE,60.55871696472168,60.91296682357788,60.983166465759275,60.7079082107544,-2.2211874924558686,0.4768587511568347,47.955206266833315
407,AAPL,2019-02-12,766,0.3234434725848564,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.291324615478516,89134000.0,APPLE,61.11328315734863,60.90578317642212,61.26722972869873,60.8422131729126,-3.1207159392749517,-0.08908881073567632,48.241077085229854
408,AAPL,2019-02-13,728,0.29405233516483514,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.11977005004883,89960800.0,APPLE,57.66339893341065,61.02910795211792,60.07204303741455,60.900319766998294,-3.962366967373015,-1.1617481920173587,48.819963959087715
409,AAPL,2019-02-14,781,0.20959987195902688,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.26958084106445,87342800.0,APPLE,51.550132751464844,59.864416408538816,60.93756633758545,60.71080310821533,-3.7569656384154158,-1.7925758833104979,48.987790113404216
410,AAPL,2019-02-15,683,0.289306149341142,42.8125,42.92499923706055,42.4375,42.60499954223633,41.177757263183594,98507200.0,APPLE,58.8277666091919,58.24558277130127,60.05178302764892,60.878841438293456,-1.314292682601483,-1.3409393222166894,48.295635870344654
414,AAPL,2019-02-19,655,0.29131587786259544,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.30098342895508,75891200.0,APPLE,57.62223320007324,55.25460796356201,59.3981530380249,60.29077640533447,-2.037317773845537,-0.867908239201576,48.99883506628445
415,AAPL,2019-02-20,713,0.27503800841514725,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.5667724609375,104457600.0,APPLE,61.57086658477783,61.51031665802002,61.294843215942386,60.99836645126343,-0.4317982409353931,1.7163671970429173,47.52995615838131
416,AAPL,2019-02-21,786,0.3056096692111959,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.3323974609375,68998800.0,APPLE,63.809766578674314,59.59194164276123,61.72718318939209,60.358916454315185,-1.8787108626543656,0.9973515851034607,47.470131167460146
417,AAPL,2019-02-22,542,0.3444758302583026,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.793907165527344,75652800.0,APPLE,55.057616996765134,60.920616912841794,60.54804328918457,60.95697654724121,-2.372364420826095,-0.4315625366897444,48.80285202065134
420,AAPL,2019-02-25,838,0.40182565632458234,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.09834671020508,87493600.0,APPLE,64.97776699066162,66.30574188232421,61.546243286132814,62.13715990066528,3.0703884217492288,1.4102196181759912,46.64275721741173
421,AAPL,2019-02-26,761,0.4213428383705651,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.12251663208008,68280800.0,APPLE,67.7859001159668,60.26816692352295,61.01883991241455,62.22614824295044,1.6217684245951034,1.3899759646227923,47.243879144938994
422,AAPL,2019-02-27,685,0.44686861313868614,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.25298309326172,111341600.0,APPLE,62.76990013122558,63.93004198074341,61.14876331329346,61.16747150421143,-2.91480637564797,-0.13595416079311173,48.69790389932022
423,AAPL,2019-02-28,771,0.3695247730220493,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.8373908996582,112861600.0,APPLE,55.90309944152832,60.64774141311646,60.664953269958495,61.19897647857666,-2.122021812948944,-0.6299810595809383,48.13176794876461
424,AAPL,2019-03-01,287,0.3843728222996516,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.277156829833984,103544800.0,APPLE,62.965949058532715,62.86792459487915,62.72600322723389,61.97651977539063,-1.7090753486873211,-0.6973012671020111,48.29751280918544
427,AAPL,2019-03-04,752,0.3602760638297872,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.489784240722656,109744800.0,APPLE,63.49135036468506,66.22630825042725,63.948246726989744,61.782104873657225,2.4279246748273096,1.6004457414519273,46.014033375179416
428,AAPL,2019-03-05,685,0.3609947445255474,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.412471771240234,78949600.0,APPLE,63.03275051116943,61.194758129119876,63.76793670654297,61.583044872283935,-1.8288573366763003,0.05854929695721456,47.98865081243054
429,AAPL,2019-03-06,749,0.35106021361815754,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.168418884277344,83241600.0,APPLE,56.55565013885498,63.286025047302246,61.87364669799805,62.01289659500122,-1.8337041377501393,-0.9256135189922851,48.3907883613853
430,AAPL,2019-03-07,719,0.3494653685674548,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.68034362792969,99185600.0,APPLE,57.32648410797119,61.646817207336426,62.82393348693848,61.7744016456604,-4.482432234658184,-1.3701920502669687,49.27152642188759
431,AAPL,2019-03-08,711,0.33784233473980313,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.7794075012207,95997600.0,APPLE,55.86290054321289,59.555750370025635,63.43973007202148,62.12172168731689,-0.9325777161663424,-0.6380919477470608,48.657211321196506
434,AAPL,2019-03-11,992,0.3264460685483871,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.226741790771484,128044000.0,APPLE,65.69638366699219,61.51143388748169,62.94517345428467,62.24819171905518,-0.39368923932978106,-0.058838583590084564,48.660630501452246
435,AAPL,2019-03-12,1074,0.36089022346368715,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.712406158447266,129870400.0,APPLE,56.47703342437744,58.219817066192626,61.14630672454834,61.082573318481444,-3.163826959387336,-0.8577442597395855,49.5334150400472
436,AAPL,2019-03-13,901,0.3372160932297447,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.905704498291016,124130000.0,APPLE,63.89431648254394,64.71535015106201,63.14990673065186,61.92003335952759,1.2073645327381826,1.486882552356633,46.56546827499284
437,AAPL,2019-03-14,1018,0.3155870333988212,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.393795013427734,94318000.0,APPLE,71.01939964294434,63.87541646957398,62.35398677825928,62.684158363342284,0.3699553596345595,1.3685058689439482,47.151967853457876
438,AAPL,2019-03-15,972,0.3064947530864197,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.971282958984375,156171600.0,APPLE,60.83861598968506,63.03449106216431,62.95738010406494,62.821606674194335,-0.7196089458956862,0.4109072082296761,48.238951174363486
441,AAPL,2019-03-18,764,0.3298747382198953,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.430362701416016,104879200.0,APPLE,67.00711612701416,69.69963293075561,63.01773998260498,63.8473433303833,1.7334327336184714,1.8741769552980332,48.299899072137954
442,AAPL,2019-03-19,820,0.33330914634146336,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.07033157348633,126585600.0,APPLE,71.30340003967285,66.07100801467895,64.61151000976562,64.1897233581543,1.716979626193563,1.1550793580164167,47.92768052509405
443,AAPL,2019-03-20,695,0.35196503597122303,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.46419143676758,124140800.0,APPLE,73.08928337097169,68.64987478256225,64.98709663391114,63.85359498977661,2.9349701591604003,1.6908209080188372,46.993433405444094
444,AAPL,2019-03-21,1436,0.3136311977715877,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.13865280151367,204136800.0,APPLE,64.15349960327148,61.540741539001466,64.92966983795166,63.87680166244507,-4.242076008646315,-1.1361675667919104,49.84100074518529
445,AAPL,2019-03-22,919,0.2648069640914037,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.16249084472656,169630800.0,APPLE,57.431650161743164,63.80676670074463,64.69796653747558,64.05302330017089,-1.0569617441812298,-0.5854507902914745,48.45774360510953
448,AAPL,2019-03-25,1035,0.17852782608695653,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.604339599609375,175381200.0,APPLE,66.15306777954102,66.75965881347656,65.75478672027587,64.3687900543213,-0.909650956363464,0.3114820647139204,48.969233337100626
449,AAPL,2019-03-26,1626,0.19543911439114392,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.13315963745117,199202000.0,APPLE,63.15596733093262,63.79430885314942,67.18155338287353,64.56195672988892,-1.36727049562176,0.0724682519156733,48.19970290950681
450,AAPL,2019-03-27,934,0.25222591006423983,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.53909683227539,119393600.0,APPLE,66.00233402252198,66.07770090103149,66.06623016357422,64.68798849105835,0.36094446999558727,-0.40314402546977257,48.51206622669002
451,AAPL,2019-03-28,793,0.29795901639344263,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.59950256347656,83121600.0,APPLE,57.735900497436525,63.9635591506958,64.509553565979,63.79236019134522,-4.154760104460671,-1.6445938822366026,49.870840343060124
